USER_ID,Probabilities
F6513-5720,0.8657669396697185
F6492-0089,0.8068744604474338
F6507-8802,0.6724055418428142
F6507-8808,0.783267811607683
F6521-7740,0.7131781003913998
F6559-1977,0.5748143100225934
F6512-1852,0.6874960948911364
F6556-2677,0.7606543957967297
F6521-8783,0.9437384165170607
F6448-0796,0.8403508195523693
F6521-7751,0.8918732936899044
F6512-1326,0.5798020581964145
F6521-9293,0.8565385877811057
F6475-4409,0.9180472551468921
F6521-8769,0.5798334941192539
F6521-7936,0.9117939746565695
F6481-3834,0.6373335261317529
F6521-8992,0.8399692143297899
F6448-1299,0.5969930392130572
F6448-1263,0.6789691092610853
F6448-1095,0.6185538215351076
F6446-0004,0.6670630934142933
F6448-1091,0.8434003420906198
F6502-5834,0.8348217797999847
F6497-5904,0.505052526562474
F6521-9300,0.8358754408057751
F6204-0773,0.8141096749161774
F6556-2595,0.9008832671029989
F6204-2182,0.8232537349646125
F6521-9485,0.9704105296855244
F6448-0752,0.7293513372262355
F3162-0048,0.9189565785970063
F6438-0731,0.8378794770278539
F6448-0241,0.6219807968627029
F6438-0569,0.6398679790427142
F6448-0285,0.7889357789473147
F6440-2317,0.8289459537901799
F6475-6601,0.7574835122758731
F6559-3335,0.5703365738732782
F6466-0009,0.5019084061856851
F6481-3457,0.5257328008193372
F6507-8857,0.9309747522518754
F6556-2912,0.8965148865042462
F6438-0634,0.7396569504117938
F6438-0573,0.9468759351505007
F6438-0734,0.9726597674150798
F6440-2300,0.7404232900601366
F6448-0584,0.6581527406700404
F6448-1606,0.6799928785838314
F6448-1810,0.8144652290954779
F6448-1607,0.7293315109928904
F6481-0340,0.5754566150456754
F6481-0916,0.9198232486920322
F6443-6639,0.5131319731379926
F6448-0069,0.6585473581868391
F6476-6038,0.8147505008537114
F6514-4323,0.9592501729449194
F6514-4584,0.6071934115931158
F6438-1300,0.6876272808468353
F6515-0114,0.8715123444611612
F6502-7514,0.680638230718353
F6440-2509,0.9607078121896219
F6507-9262,0.7972009941028511
F6438-0732,0.8016991884645454
F6440-3839,0.5415541402134345
F6194-0004,0.7695719744058748
F6440-3858,0.821818895968462
F6448-1615,0.6012790487939473
F6515-4394,0.8053936335030567
F6524-4769,0.6132435321605352
F6524-4857,0.5854562630957088
F6438-0571,0.7163446406014239
F6440-4222,0.8338651812645126
F6222-0271,0.644291231607576
F6516-1234,0.7626635780326679
F6416-7948,0.5401622184899536
F6521-8206,0.92246483136856
F6466-0084,0.671803892629494
F6222-0093,0.5353892804881152
F6525-4427,0.731306601583977
F5857-0382,0.5905364086135013
F5857-0770,0.8814785541763308
F6525-4458,0.8748288993741262
F6524-1490,0.6892985919930548
F6451-0740,0.6939140081307479
F6524-1537,0.9114425470248125
F6556-4053,0.9303544205482173
F0696-4715,0.6685231477108149
F6420-0507,0.8845879069763263
F5857-4938,0.8257829265219209
F6420-0019,0.6527123083411629
F2495-1881,0.8300618578471572
F6420-0527,0.7820574776411682
F6514-4652,0.5602642981133659
F6475-7867,0.6430548765074847
F5857-1140,0.9203394704238054
F6194-0010,0.9019475301762873
F6355-0030,0.6796467714198393
F6279-0427,0.7450740021303588
F5857-1897,0.7278744738817173
F5857-0003,0.7721467771023176
F6420-0007,0.728064390181665
F6440-2686,0.9671113846054443
F6440-2892,0.9878322441329971
F6440-4424,0.8396491061765324
F6559-2037,0.6216398385397658
F5857-5696,0.8424346875940317
F6200-0524,0.5705412427489732
F6525-4511,0.648158850887955
F6521-4320,0.8715356716291797
F6471-6113,0.8065846745756037
F6451-0533,0.626692973051699
F6452-1053,0.5896809117967623
F5467-0001,0.515191450041874
F5857-0006,0.5588292590944021
F6525-4480,0.7410502854002332
F6200-3955,0.803592241646711
F2145-0341,0.7981037664557992
F6420-0636,0.979993918934604
F6514-4345,0.7764756707783712
F5964-0065,0.805615155674458
F6481-0444,0.703001355759709
F6096-0237,0.7914224087785673
F6420-0562,0.9807904518899959
F6420-0656,0.6338839100492426
F5847-0286,0.6827948881237371
F5467-0005,0.8070349766642335
F6089-9712,0.7841216707462632
F6200-4170,0.9804671796487667
F2079-0004,0.5017375089759561
F1301-0059,0.9565940505676491
F6204-2742,0.8377345565979989
F5857-5799,0.5985794980868723
F6203-1495,0.7039232648626386
F6125-2122,0.7349389494692844
F6451-2828,0.6037002811064658
F6089-9847,0.57944828425063
F6514-4504,0.6826571115899925
F6089-9782,0.7655739999146381
F6416-9134,0.5854974129488288
F6089-9714,0.6354415204999787
F6414-1212,0.9748730060080714
F6443-7577,0.8311395233165619
F6454-3062,0.5762981459071314
F6178-7633,0.6230583483789824
F6279-0653,0.9780431567694349
F6514-4422,0.7621127639700238
F6420-0594,0.9098036280191445
F6194-0046,0.732327276079834
F5791-0601,0.5743420374615555
F5831-1821,0.7563641734474711
F6412-6605,0.6000775776900161
F6200-1501,0.8461898392644757
F6279-0646,0.6773014025625744
F5964-0068,0.8615667296878976
F6514-4365,0.6338269973244969
F6521-7868,0.985702393786905
F1301-0179,0.8767667570462502
F6446-0903,0.6404227883071539
F6420-0949,0.7151611087195169
F6451-1583,0.5710863031835999
F5772-7519,0.8480581460162339
F6420-0224,0.808223656174163
F6200-1503,0.780777456470924
F6475-4454,0.9188721690817386
F6514-4364,0.778218604808551
F6451-1784,0.820054258218848
F6451-0996,0.6793160783014077
F6178-7897,0.5043176387055689
F5964-0077,0.6850036312914394
F5857-4943,0.5924170919736154
F6451-0891,0.72072060488887
F0291-0021,0.9549617450608604
F0192-0233,0.9386624439295884
F5964-0088,0.5156375654748536
F6475-6964,0.5938836081345379
F5772-7520,0.9395880703496717
F6507-9148,0.6126227139905571
F6125-0118,0.6858572868469758
F6200-1019,0.6303661509680156
F6443-7582,0.7791669077696292
F6378-0380,0.6286983605757448
F6439-5190,0.711753985190363
F6443-7579,0.8128231148872781
F6357-0949,0.9696028262692991
F6435-9122,0.6939052271704663
F0327-0060,0.7250943719616763
F6420-0450,0.817944729107913
F6200-1494,0.8583213835275576
F6452-0740,0.922853421495202
F5310-0072,0.9520727592111782
F5847-0014,0.7397460770528429
F6451-0998,0.8004792191210357
F6451-3211,0.890406190030524
F6196-0468,0.578356195614141
F5857-1855,0.8253818158057111
F5679-0104,0.5160973620353303
F5103-0439,0.8528782850050792
F5788-1086,0.7792143765653573
F6412-6552,0.889161342141841
F6471-2860,0.7366585217055955
F6412-6557,0.8602966955368363
F5104-0060,0.8001637261250019
F0422-0016,0.9048970502716217
F6125-0283,0.6561012369318797
F5966-0017,0.9645621487612394
F5103-0438,0.7620329839332945
F5857-6109,0.8045701571159554
F6015-0168,0.55847138586744
F5860-3678,0.6453679552684791
F6559-3333,0.7639671538414279
F5860-4338,0.8761283395731482
F2145-0370,0.515264483478648
F0421-0040,0.9669625077544997
F6244-0304,0.9285623081447947
F6451-0665,0.9839576904231664
F6015-0071,0.8235993632930662
F6089-5637,0.7819384191854053
F6471-6362,0.5949647532251611
F5852-0328,0.8126589792813361
F1278-0164,0.6135649513451233
F2883-0545,0.9892622903070539
F6244-0180,0.5103757794847198
F6443-7821,0.5965583024709903
F6506-0748,0.9320858946771176
F2503-0135,0.8339116575237174
F5854-5917,0.9031106148116113
F2483-0072,0.7247266232856246
F2173-0923,0.7864879199358352
F5104-0059,0.6964018241727785
F6262-1324,0.593674715867825
F6300-0076,0.7797045097260287
F3375-2779,0.9001777556251391
