USER_ID,Probabilities
F6521-9485,0.9704105296855244
F6438-0734,0.9726597674150798
F6514-4323,0.9592501729449194
F6440-2509,0.9607078121896219
F6440-2686,0.9671113846054443
F6440-2892,0.9878322441329971
F6420-0636,0.979993918934604
F6420-0562,0.9807904518899959
F6200-4170,0.9804671796487667
F1301-0059,0.9565940505676491
F6414-1212,0.9748730060080714
F6279-0653,0.9780431567694349
F6521-7868,0.985702393786905
F0291-0021,0.9549617450608604
F6357-0949,0.9696028262692991
F5310-0072,0.9520727592111782
F5966-0017,0.9645621487612394
F0421-0040,0.9669625077544997
F6451-0665,0.9839576904231664
F2883-0545,0.9892622903070539
F5857-7570,0.9962598359639536
F6413-2487,0.9550545208451084
F6451-2637,0.9876429032186158
F6412-6788,0.9857235214880024
F6412-6810,0.9949613418022214
F6521-7739,0.9670760164034181
F6412-6809,0.9986038962035894
F1885-0184,0.9789480014968638
F2604-0660,0.9642579976358344
F6412-6603,0.963989490961802
F1885-0486,0.9807227316121974
F6445-6883,0.9893867136216717
F2214-0130,0.9527644521182427
F5526-0122,0.9707764067769091
F1885-0126,0.9539038099339011
F6279-0213,0.9548186410400862
F1885-0454,0.971543520365763
F5964-0027,0.9531570579239221
F3023-0011,0.953415395812994
F5310-0025,0.9754955636479843
F6411-1921,0.9629133509078083
F6153-0173,0.980747259937557
F2964-1513,0.9565975880431983
F5076-0009,0.9794338240080154
F5488-0007,0.9675735306786544
F5310-0017,0.9732187418213487
F5311-0088,0.9612368392621635
F6200-1553,0.9944998949471677
F6420-0139,0.9903193389990986
F3375-1728,0.9813694225748346
F6412-6660,0.9960883676164968
F5832-0080,0.9513213011430222
F6420-0035,0.9702743805456289
F5076-0072,0.9646695120570662
F6451-1593,0.9612440707617081
F6451-2638,0.9800096626780821
F6412-6671,0.9969071410482158
F6412-6755,0.9981106483449246
F5831-7948,0.9590833503414512
F6412-6663,0.9716129039156364
F6412-6695,0.9774984643178829
F6412-6661,0.9940898667424304
F6412-6776,0.9870829662679809
F3072-0055,0.9670594679321269
F6521-8231,0.9815479625945793
F2879-0862,0.9608206102209341
F1885-0588,0.9880058559990005
F1885-0739,0.9699735521815059
F1885-0135,0.9673078779910955
F5890-0143,0.9607520255944051
F6203-1942,0.9620891355918111
F2348-0198,0.9827963623797047
F5526-0045,0.9897943521828418
F1885-0568,0.9859765716251354
F5526-0055,0.9658971128135406
F6412-6852,0.9593040249778796
F6412-6842,0.98090643564784
F3368-0194,0.9771144877348272
F5488-0083,0.9926870992294582
F2964-0862,0.9705922726465749
F3375-0064,0.979780016598919
F6279-0576,0.957228952881847
F5076-0025,0.9577639343971969
F2879-3845,0.9575315093796438
F5076-0070,0.9847371010707504
F6412-6801,0.9840778849771873
F1885-0153,0.9714257902061523
F6412-6775,0.9941922984583421
F0617-0442,0.9922234411099101
F1885-0455,0.9784588940266179
F0537-0356,0.9529370270039123
F0537-0420,0.9739658305898004
F0617-0364,0.9967929954041806
F0617-0052,0.9945951765344997
F0537-0332,0.9644057911034699
F1885-0156,0.9552413150057588
F0617-0104,0.9861938010756035
F0617-0078,0.987665418570713
F0617-0156,0.9884650316965914
F3055-0123,0.9628415243508228
F3375-0057,0.9543056352613066
F0617-0026,0.9941579604444676
F0617-0260,0.9924137421041608
F0617-0182,0.9958059036416977
F0617-0286,0.981435464991458
F0617-0390,0.9985929961175132
F2721-0653,0.9769881915355672
F2721-0636,0.9533576914427067
F0617-0130,0.9779686527460352
F1885-0032,0.9518381286200878
F6203-1614,0.9598196108639704
F5791-0155,0.9692539737366718
F5835-0603,0.9758431017486705
F6412-6576,0.9827201321433131
F1885-0090,0.9613481014002055
F1885-0143,0.9727790353720994
F2721-0652,0.9514049008231111
F1885-0445,0.9624997414275251
F0517-0080,0.983462802133074
F0423-0108,0.9717479006743907
F1885-0089,0.9573215945805612
F0623-0305,0.9819823579296318
F2721-0639,0.965204093259502
F5222-0010,0.9672630390195265
F1885-0531,0.9699670828028034
F1885-0542,0.9745952405549418
F2721-0638,0.9661088943389039
F0623-0217,0.9889217245559467
F3375-0071,0.9566367165689114
F6372-1064,0.9681326116546748
F0554-0044,0.9811112668559422
F0554-0101,0.964661142943715
F1885-0130,0.9816443287982256
F3225-8556,0.9525690030942379
F1885-0527,0.9674144925419125
F0537-0540,0.9680143212000812
F3177-0042,0.9580411760947009
F0537-0376,0.9662230602435339
F1885-0151,0.9811889757222934
F3367-0015,0.9526887374571847
F1885-0134,0.9664357863492588
F1885-0453,0.9574116158463922
F0617-0416,0.980053364545172
F0617-0312,0.9966354892232617
F5526-0096,0.9632207695313412
F1885-0080,0.9583043765202078
F0694-0072,0.9732084667820814
F2964-2353,0.952884267381628
F3098-3602,0.9861312142258485
F0623-0187,0.9646468055998904
F0623-0015,0.9614304112032652
F0623-0185,0.9569744800150193
F0882-1065,0.9871967923246754
F3244-0423,0.9613727059389662
F3215-0044,0.9773681537523927
F3244-0424,0.9772714254330606
F3244-0439,0.97039940626114
F0537-0492,0.9774908557303414
F0816-0647,0.9779519405824585
F3055-0802,0.9569798910055567
F0375-0109,0.9807457373538777
F3273-0673,0.969029871699091
F0816-0668,0.9916234099805761
F0554-0614,0.9746876240822184
F6412-6791,0.9823779915085197
F1362-0101,0.9769724565821676
F0554-0386,0.9704060492961617
F6469-1029,0.9975946593462901
F3055-0831,0.9641412065793468
F5526-0209,0.9684192225001217
F0554-0022,0.9514614278143098
F5526-0421,0.991809791544117
F0617-0352,0.9734496706638224
F1885-0077,0.9601151692098812
F0617-0357,0.9530197639766487
F0617-0354,0.9780035267354704
F0617-0014,0.9533976739812922
F0617-0170,0.950181121875232
F0617-0042,0.95837520045272
F1885-0681,0.9582537220949898
F0554-0036,0.951124084951098
F0617-0172,0.9780473501868506
F0617-0245,0.9749299101408145
F0617-0300,0.9685916242259244
F0554-0774,0.9801315870401693
F0014-0365,0.9842493701040105
F0554-0378,0.9790943216992345
F0617-0297,0.9682330533439774
F0554-0037,0.9860231593698631
F0554-0094,0.9569003409474033
F0554-0151,0.961324513528928
F0554-0842,0.9888493760260579
F0554-0607,0.9781291652437516
F0554-0664,0.964858058316266
F0554-0379,0.9605557024808397
F0554-0820,0.9790725170569989
F0554-0829,0.9780959484669697
F0554-0821,0.9754617872748648
F3406-1383,0.9560333099981305
F0554-0824,0.9609387248017996
F0554-0825,0.9833539246897575
F0617-0050,0.9577292980038848
F0554-0826,0.9798995837873133
F0554-0087,0.9643260978339817
F1161-0075,0.983416192032143
F0554-0834,0.9550397482612999
F0554-0372,0.9532147860923188
F0617-0128,0.9637446256636949
F0554-0835,0.9916709632013239
F0554-0832,0.9854126256458302
F0554-0828,0.963080258116385
